 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time
    262144          262099               2              10            0.01             0.3        -18.3857               1               0         11.3559         2.94172        0.530647
    262144          262055               2              10            0.01        0.483857       -0.683645               1               0          10.006       0.0108577        0.515789
    262144          262043               2              10            0.01        0.490694       -0.390872               1               0          10.003       0.0036037        0.531061
    262144          262049               2              10            0.01        0.494602       -0.217126               1               0         10.0004      0.00116561        0.518201
    262144          262046               2              10            0.01        0.496774        -0.13087               1               0         10.0003     0.000420858        0.508356
    262144          262067               2              10            0.01        0.498082      -0.0785793               1               0         10.0006     0.000150391        0.517433
    262144          262049               2              10            0.01        0.498868      -0.0460095               1               0         9.99989     5.20126e-05        0.535642
    262144          262064               2              10            0.01        0.499328      -0.0260593               1               0              10     1.74912e-05        0.536742
    262144          262054               2              10            0.01        0.499589      -0.0167281               1               0              10     6.87359e-06        0.532379
    262144          262070               2              10            0.01        0.499756     -0.00962758               1               0         9.99998      2.3465e-06        0.519489
    262144          262058               2              10            0.01        0.499852     -0.00548895               1               0         9.99996     8.09558e-07        0.525251
    262144          262054               2              10            0.01        0.499907     -0.00367333               1               0              10     3.40204e-07        0.520648
    262144          262050               2              10            0.01        0.499944     -0.00224435               1               0              10     1.25427e-07        0.509147
    262144          262036               2              10            0.01        0.499967     -0.00135063               1               0              10     4.51677e-08        0.509171
    262144          262049               2              10            0.01         0.49998     -0.00084107               1               0              10     1.67693e-08        0.509166
    262144          262061               2              10            0.01        0.499988    -0.000474769               1               0              10     5.47207e-09        0.509032
    262144          262054               2              10            0.01        0.499993    -0.000278441               1               0              10       1.887e-09        0.509718
    262144          262068               2              10            0.01        0.499996    -0.000160911               1               0              10     6.44604e-10        0.526334
    262144          262057               2              10            0.01        0.499998    -9.63266e-05               1               0              10     2.29775e-10        0.508183
    262144          262062               2              10            0.01        0.499999    -5.87217e-05               1               0              10     8.62457e-11        0.508544
    262144          262038               2              10            0.01        0.499999    -3.29602e-05               1               0              10     2.68869e-11        0.508395
    262144          262045               2              10            0.01        0.499999    -2.02282e-05               1               0              10     9.49285e-12         0.50811
    262144          262055               2              10            0.01             0.5    -1.20765e-05               1               0              10     2.71427e-12        0.508308
    262144          262033               2              10            0.01             0.5    -7.21685e-06               1               0              10     4.12115e-13         0.50841
